instance,epsilon_range,n_machines,n_jobs,epsilon,branching_rule,node_selection,profiling_mode,rounding_rule,lower_bound,best_solution,nodes_to_best_solution,nodes_explored,runtime,opt_gap,terminate,best_bound,depth,number_of_nodes_for_optimality,optimal_solution
Uniform1-5000_Seed79_J20_M10,"[0.035993, 0.910349]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6349,13,25,0.005998373031616211,0.14668451724681056,True,6113.0,13,-1,5417.7
Uniform1-5000_Seed80_J20_M10,"[0.028279, 1.000000]",10,20,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,4938,14,14,0.0043184757232666016,0.011745646010530578,True,4880.0,12,-1,4880.0
Uniform1-5000_Seed80_J20_M10,"[0.028279, 1.000000]",10,20,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,4938,21,21,0.007616758346557617,0.011745646010530578,True,4880.0,12,-1,4880.0
Uniform1-5000_Seed61_J50_M25,"[0.007835, 0.939870]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6503,1388,2001,13.290653228759766,0.19534983853606022,False,5232.64,25,-1,5232.64
Uniform1-5000_Seed61_J50_M25,"[0.007835, 0.939870]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5886,31,31,0.12426424026489258,0.11100237852531425,True,5756.0,29,-1,5232.64
Uniform1-5000_Seed62_J50_M25,"[0.001729, 0.922468]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6497,1343,2001,14.469300031661987,0.19876866245959668,False,5205.6,25,-1,5205.6
Uniform1-5000_Seed62_J50_M25,"[0.001729, 0.922468]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6439,36,36,0.18107151985168457,0.19155148314955733,True,6000.0,28,-1,5205.6
Uniform1-5000_Seed63_J50_M25,"[0.027185, 0.947401]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6087,388,2001,15.321619033813477,0.1539543288976507,False,5149.88,30,-1,5149.88
Uniform1-5000_Seed63_J50_M25,"[0.027185, 0.947401]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5704,680,680,2.8581790924072266,0.09714586255259465,True,5366.0,40,-1,5149.88
Uniform1-5000_Seed64_J50_M25,"[0.011509, 1.000000]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5253,21,21,0.06864666938781738,0.09023415191319246,True,4779.0,19,-1,4779.0
Uniform1-5000_Seed64_J50_M25,"[0.011509, 1.000000]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5235,24,24,0.10896062850952148,0.08710601719197708,True,4779.0,22,-1,4779.0
Uniform1-5000_Seed65_J50_M25,"[0.013023, 1.000000]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5768,1772,2001,9.235309839248657,0.13470873786407767,False,4991.0,25,-1,4991.0
Uniform1-5000_Seed65_J50_M25,"[0.013023, 1.000000]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5600,32,32,0.12795400619506836,0.10875,True,5167.0,30,-1,4991.0
Uniform1-5000_Seed66_J50_M25,"[0.009871, 0.917053]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6302,603,2001,12.118003606796265,0.16408124404950808,False,5267.96,25,-1,5267.96
Uniform1-5000_Seed66_J50_M25,"[0.009871, 0.917053]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5898,53,53,0.20304250717163086,0.10682265174635469,True,5632.0,33,-1,5267.96
Uniform1-5000_Seed67_J50_M25,"[0.004677, 1.000000]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5300,23,23,0.06410551071166992,0.07207547169811321,True,4918.0,21,-1,4918.0
Uniform1-5000_Seed67_J50_M25,"[0.004677, 1.000000]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5421,26,26,0.0963590145111084,0.09278730861464675,True,4918.0,24,-1,4918.0
Uniform1-5000_Seed68_J50_M25,"[0.028118, 1.000000]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5430,23,23,0.07746124267578125,0.08305709023941069,True,4979.0,21,-1,4979.0
Uniform1-5000_Seed68_J50_M25,"[0.028118, 1.000000]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5467,25,25,0.07559084892272949,0.0892628498262301,True,4979.0,23,-1,4979.0
Uniform1-5000_Seed69_J50_M25,"[0.024578, 0.946237]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6023,284,2001,12.46535873413086,0.1353146272621617,False,5208.0,32,-1,5208.0
Uniform1-5000_Seed69_J50_M25,"[0.024578, 0.946237]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5921,186,561,2.1642520427703857,0.12041884816753927,True,5371.0,36,-1,5208.0
Uniform1-5000_Seed70_J50_M25,"[0.005888, 0.841022]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6797,1643,2001,9.523561239242554,0.12550242754156246,False,5943.96,25,-1,5943.96
Uniform1-5000_Seed70_J50_M25,"[0.005888, 0.841022]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,7294,26,30,0.09973859786987305,0.18508911434055386,True,6707.0,26,-1,5943.96
Uniform1-5000_Seed71_J50_M25,"[0.024954, 0.948623]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6371,1709,2001,9.517965316772461,0.18857322241406366,False,5169.6,25,-1,5169.6
Uniform1-5000_Seed71_J50_M25,"[0.024954, 0.948623]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5978,31,31,0.0895841121673584,0.13522917363666773,True,5533.0,29,-1,5169.6
Uniform1-5000_Seed72_J50_M25,"[0.044358, 0.911900]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6684,549,2001,14.282999753952026,0.18377618192698977,False,5455.64,25,-1,5455.64
Uniform1-5000_Seed72_J50_M25,"[0.044358, 0.911900]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6163,38,38,0.1465916633605957,0.1147752717832224,True,6163.0,31,-1,5455.64
Uniform1-5000_Seed73_J50_M25,"[0.032696, 1.000000]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5478,651,2001,8.877816200256348,0.17926250456370937,False,4496.0,25,-1,4496.0
Uniform1-5000_Seed73_J50_M25,"[0.032696, 1.000000]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5330,28,28,0.08356285095214844,0.15647279549718573,True,4856.0,26,-1,4496.0
Uniform1-5000_Seed74_J50_M25,"[0.019702, 0.910501]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6317,265,2001,10.156494855880737,0.13224631945543766,False,5481.6,27,-1,5481.6
Uniform1-5000_Seed74_J50_M25,"[0.019702, 0.910501]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6326,448,2001,6.609588623046875,0.13348087258931388,False,5674.0,35,-1,5481.6
Uniform1-5000_Seed75_J50_M25,"[0.026328, 0.970552]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6052,237,2001,11.735509395599365,0.1715730337078651,False,5013.64,30,-1,5013.64
Uniform1-5000_Seed75_J50_M25,"[0.026328, 0.970552]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5476,134,134,0.41011786460876465,0.0844338933528122,True,5160.0,35,-1,5013.64
Uniform1-5000_Seed76_J50_M25,"[0.005616, 0.948987]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6234,933,2001,14.8095543384552,0.17173564324671164,False,5163.4,25,-1,5163.4
Uniform1-5000_Seed76_J50_M25,"[0.005616, 0.948987]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5815,86,86,0.38186025619506836,0.11205503009458304,True,5537.0,34,-1,5163.4
Uniform1-5000_Seed77_J50_M25,"[0.033782, 1.000000]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5441,28,28,0.09547138214111328,0.08601360044109539,True,4973.0,26,-1,4973.0
Uniform1-5000_Seed77_J50_M25,"[0.033782, 1.000000]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5441,32,32,0.09531974792480469,0.08601360044109539,True,4973.0,30,-1,4973.0
Uniform1-5000_Seed78_J50_M25,"[0.020444, 0.954446]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5998,255,2001,18.238341808319092,0.16817605868622879,False,4989.28,28,-1,4989.28
Uniform1-5000_Seed78_J50_M25,"[0.020444, 0.954446]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5789,92,92,0.3954429626464844,0.13814475729832446,True,5286.0,33,-1,4989.28
Uniform1-5000_Seed79_J50_M25,"[0.031537, 0.997040]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6095,1763,2001,13.614124536514282,0.18841017227235435,False,4946.64,25,-1,4946.64
Uniform1-5000_Seed79_J50_M25,"[0.031537, 0.997040]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5680,46,46,0.19009160995483398,0.12911267605633797,True,5268.0,32,-1,4946.64
Uniform1-5000_Seed80_J50_M25,"[0.004303, 1.000000]",25,50,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5171,20,20,0.07953834533691406,0.05627538193772964,True,4880.0,18,-1,4880.0
Uniform1-5000_Seed80_J50_M25,"[0.004303, 1.000000]",25,50,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5180,23,23,0.08084297180175781,0.05791505791505792,True,4880.0,21,-1,4880.0
Uniform1-5000_Seed61_J100_M50,"[0.008023, 0.970355]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6508,306,2001,64.2490382194519,0.21473570989551322,False,5110.5,50,-1,5110.5
Uniform1-5000_Seed61_J100_M50,"[0.008023, 0.970355]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5927,1184,2001,35.73797249794006,0.13775940610764298,False,5362.0,70,-1,5110.5
Uniform1-5000_Seed62_J100_M50,"[0.001781, 0.966531]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6434,42,2001,60.296427726745605,0.21446067764998447,False,5054.16,50,-1,5054.16
Uniform1-5000_Seed62_J100_M50,"[0.001781, 0.966531]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6238,56,56,1.24931001663208,0.1897787752484771,True,5662.0,54,-1,5054.16
Uniform1-5000_Seed63_J100_M50,"[0.003643, 0.951112]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6348,1063,2001,61.41576671600342,0.17832388153749212,False,5216.0,50,-1,5216.0
Uniform1-5000_Seed63_J100_M50,"[0.003643, 0.951112]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6294,85,2001,43.39473366737366,0.17127422942484907,False,5530.0,62,-1,5216.0
Uniform1-5000_Seed64_J100_M50,"[0.004784, 1.000000]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5732,1895,2001,47.60421419143677,0.1612002791346825,False,4808.0,50,-1,4808.0
Uniform1-5000_Seed64_J100_M50,"[0.004784, 1.000000]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5413,62,62,1.257129430770874,0.1117679660077591,True,4913.0,58,-1,4808.0
Uniform1-5000_Seed65_J100_M50,"[0.013023, 1.000000]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5465,67,67,1.1792171001434326,0.08673376029277219,True,4991.0,65,-1,4991.0
Uniform1-5000_Seed65_J100_M50,"[0.013023, 1.000000]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5498,96,96,1.9005436897277832,0.09221535103674064,True,4991.0,72,-1,4991.0
Uniform1-5000_Seed66_J100_M50,"[0.008422, 0.968522]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6285,868,2001,57.36851644515991,0.18763404932378674,False,5105.72,50,-1,5105.72
Uniform1-5000_Seed66_J100_M50,"[0.008422, 0.968522]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5991,80,80,1.8967998027801514,0.1477683191453847,True,5444.0,64,-1,5105.72
Uniform1-5000_Seed67_J100_M50,"[0.001830, 1.000000]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5409,76,76,1.5023679733276367,0.0907746348678129,True,4918.0,74,-1,4918.0
Uniform1-5000_Seed67_J100_M50,"[0.001830, 1.000000]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5411,78,78,1.4708926677703857,0.09111070042506006,True,4925.0,76,-1,4918.0
Uniform1-5000_Seed68_J100_M50,"[0.018826, 1.000000]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5480,78,78,1.3793325424194336,0.08886861313868613,True,4993.0,76,-1,4993.0
Uniform1-5000_Seed68_J100_M50,"[0.018826, 1.000000]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5697,1816,2001,48.37219977378845,0.12357381077760225,False,4998.0,63,-1,4993.0
Uniform1-5000_Seed69_J100_M50,"[0.003789, 0.941673]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6280,376,2001,53.25234603881836,0.1595796178343949,False,5277.84,50,-1,5277.84
Uniform1-5000_Seed69_J100_M50,"[0.003789, 0.941673]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6010,704,704,15.309197902679443,0.12182362728785355,True,5458.0,71,-1,5277.84
Uniform1-5000_Seed70_J100_M50,"[0.006452, 0.921512]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6668,1501,2001,57.06354522705078,0.18644571085782846,False,5424.78,50,-1,5424.78
Uniform1-5000_Seed70_J100_M50,"[0.006452, 0.921512]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6096,139,139,2.711402654647827,0.11010826771653548,True,5547.0,64,-1,5424.78
Uniform1-5000_Seed71_J100_M50,"[0.016621, 0.968349]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6493,488,2001,57.73291277885437,0.21240412752194676,False,5113.86,50,-1,5113.86
Uniform1-5000_Seed71_J100_M50,"[0.016621, 0.968349]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5743,103,103,2.3030858039855957,0.10954901619362709,True,5376.0,66,-1,5113.86
Uniform1-5000_Seed72_J100_M50,"[0.012602, 0.949910]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6491,555,2001,55.018373250961304,0.19313819134185795,False,5237.34,50,-1,5237.34
Uniform1-5000_Seed72_J100_M50,"[0.012602, 0.949910]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6476,48,52,1.0404200553894043,0.19126930203829523,True,5876.0,50,-1,5237.34
Uniform1-5000_Seed73_J100_M50,"[0.007238, 1.000000]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5697,135,2001,46.86871647834778,0.12690889942074776,False,4974.0,54,-1,4974.0
Uniform1-5000_Seed73_J100_M50,"[0.007238, 1.000000]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5535,69,69,1.4475817680358887,0.1013550135501355,True,5025.0,56,-1,4974.0
Uniform1-5000_Seed74_J100_M50,"[0.020545, 0.949466]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6712,1186,2001,59.82371234893799,0.21682955899880807,False,5256.64,51,-1,5256.64
Uniform1-5000_Seed74_J100_M50,"[0.020545, 0.949466]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6097,340,773,14.510810375213623,0.13783172051828763,True,5545.0,66,-1,5256.64
Uniform1-5000_Seed75_J100_M50,"[0.003611, 0.988095]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6164,175,2001,55.723227739334106,0.19137897469175857,False,4984.34,50,-1,4984.34
Uniform1-5000_Seed75_J100_M50,"[0.003611, 0.988095]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5542,175,175,4.057933807373047,0.10062432334897146,True,5068.0,72,-1,4984.34
Uniform1-5000_Seed76_J100_M50,"[0.005590, 0.959159]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6288,750,2001,54.89981985092163,0.17495547073791348,False,5187.88,50,-1,5187.88
Uniform1-5000_Seed76_J100_M50,"[0.005590, 0.959159]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,6033,71,71,1.416583776473999,0.14008287750704457,True,5545.0,67,-1,5187.88
Uniform1-5000_Seed77_J100_M50,"[0.025618, 0.987588]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,5888,1829,2001,51.550373554229736,0.14478600543478262,False,5035.5,64,-1,5035.5
Uniform1-5000_Seed77_J100_M50,"[0.025618, 0.987588]",50,100,0.05,max_proc,lowest_lower_bound,PRUNE,all_to_shortest,greedy,5807,763,2001,44.16218161582947,0.13285689684863097,False,5169.0,66,-1,5035.5
Uniform1-5000_Seed78_J100_M50,"[0.004547, 0.920631]",50,100,0.1,max_proc,lowest_lower_bound,NO_PROFILING,all_to_shortest,greedy,6647,398,2001,59.15458631515503,0.20597261922671886,False,5277.9,50,-1,5277.9
